NAMA,T,Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,class
A248951,36,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,3,2603938,0.289369793,36,20000000,MACET,0
A146774,60,NEW,LAKI LAKI,38,MENIKAH,2,Sewa,SMA,Jakarta 5,Pegawai swasta,7,2652719,0.307001609,60,20000000,LANCAR,1
A35353,36,NEW,LAKI LAKI,45,MENIKAH,1,Rumah Dinas,SMA,Palembang,Pegawai swasta,18,2513040,0.149918425,36,10000000,LANCAR,1
A250491,72,NEW,LAKI LAKI,43,MENIKAH,2,Milik Sendiri,SMA,Medan,Pegawai swasta,14,2248893,0.413249096,72,38000000,MACET,0
A255850,24,NEW,LAKI LAKI,30,MENIKAH,1,Rumah Dinas,SMP,Balikpapan,Pegawai swasta,2,4247627,0.290339995,24,24000000,MACET,0
A251013,18,NEW,LAKI LAKI,31,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,2,4322287,0.360832124,18,25000000,MACET,0
A95129,24,NEW,LAKI LAKI,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,4,4524450,0.170359933,24,13000000,LANCAR,1
A59382,60,NEW,LAKI LAKI,48,MENIKAH,2,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,21,8000000,0.322539875,60,64000000,LANCAR,1
A61451,24,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Orang Tua,S1,Jakarta 3,Pegawai swasta,2,5431305,0.357090239,24,40000000,LANCAR,1
A141461,36,NEW,LAKI LAKI,41,CERAI,1,Milik Sendiri,SMA,Jakarta 5,Pegawai swasta,6,3000000,0.215412333,36,16500000,LANCAR,1
A174127,48,NEW,LAKI LAKI,37,MENIKAH,1,Milik Sendiri,DIPLOMA,Bandung,Pegawai swasta,5,4562458,0.255251665,48,40000000,LANCAR,1
A81331,48,NEW,LAKI LAKI,48,MENIKAH,2,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,25,8142600,0.182793948,48,50000000,LANCAR,1
A282939,17,TOP,PEREMPUAN,32,CERAI,1,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,6,3000000,0.251436333,48,38500000,LANCAR,1
A127180,96,NEW,LAKI LAKI,48,MENIKAH,4,Milik Sendiri,SMA,Jakarta 5,Pegawai BUMN,19,7000000,0.230632857,96,80000000,LANCAR,1
A185434,48,NEW,LAKI LAKI,32,MENIKAH,0,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,3,3515662,0.414066824,48,50000000,LANCAR,1
A39838,96,NEW,LAKI LAKI,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Palembang,Pegawai BUMN,1,3744160,0.518706733,96,96000000,LANCAR,1
A182205,120,NEW,LAKI LAKI,41,MENIKAH,2,Milik Sendiri,S2/S3,Bandung,Pegawai swasta,12,11294614,0.519093348,120,350000000,LANCAR,1
A251928,60,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,10,3292414,0.328674948,60,15000000,MACET,0
A85588,84,NEW,LAKI LAKI,38,MENIKAH,2,Milik Sendiri,S1,Jakarta 4,PNS,10,8568000,0.241897642,84,100000000,LANCAR,1
A247394,60,NEW,PEREMPUAN,28,TIDAK MENIKAH,0,Milik Sendiri,S1,Jayapura,Pegawai BUMN,2,4756229,0.494456428,60,75000000,LANCAR,1
A148228,48,NEW,LAKI LAKI,51,MENIKAH,4,Milik Sendiri,SMA,Jakarta 5,PNS,10,3625000,0.232915034,48,29000000,LANCAR,1
A57565,12,NEW,PEREMPUAN,50,MENIKAH,3,Milik Sendiri,S1,Jakarta 3,Pegawai swasta,21,13160000,0.111257751,12,12500000,LANCAR,1
A256074,24,NEW,LAKI LAKI,44,MENIKAH,2,Sewa,SMA,Balikpapan,Pegawai swasta,2,5652623,0.272717639,24,30000000,MACET,0
A268870,60,NEW,LAKI LAKI,26,MENIKAH,1,Milik Sendiri,DIPLOMA,Surabaya,Pegawai swasta,5,3867989,0.466966943,60,70000000,LANCAR,1
A21441,48,NEW,LAKI LAKI,33,MENIKAH,1,Rumah Dinas,SMA,Medan,Pegawai swasta,4,4197655,0.354583214,48,50000000,LANCAR,1
A311674,8,TOP,LAKI LAKI,27,TIDAK MENIKAH,0,Sewa,DIPLOMA,Semarang,Pegawai swasta,3,3120000,0.477057051,120,146300000,LANCAR,1
A258511,60,NEW,PEREMPUAN,32,MENIKAH,1,Milik Sendiri,SMA,Bandung,Pegawai swasta,10,3021125,0.358189085,60,25000000,MACET,0
A64019,96,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Sendiri,DIPLOMA,Jakarta 3,Pegawai swasta,5,7359763,0.360701968,96,135000000,LANCAR,1
A256544,24,NEW,LAKI LAKI,26,MENIKAH,2,Sewa,SMA,Balikpapan,Pegawai swasta,1,4418561,0.581475055,24,25500000,MACET,0
A217742,24,NEW,LAKI LAKI,32,MENIKAH,0,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,5,3379600,0.287640549,24,20000000,LANCAR,1
A4311,60,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Sewa,DIPLOMA,Medan,Pegawai BUMN,1,5137967,0.488952342,60,84000000,LANCAR,1
A321415,9,TOP,LAKI LAKI,49,MENIKAH,3,Milik Sendiri,S1,Makassar,Pegawai BUMN,7,3478381,0.222544914,84,70000000,LANCAR,1
A243985,48,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Rumah Dinas,SMA,Jayapura,Pegawai swasta,1,11569954,0.251637733,48,90000000,LANCAR,1
A164643,24,NEW,LAKI LAKI,38,MENIKAH,1,Milik Sendiri,SMA,Bandung,Pegawai swasta,13,3470350,0.148070656,24,10000000,LANCAR,1
A52865,12,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,DIPLOMA,Jakarta 3,Pegawai swasta,5,3985116,0.233653926,12,10000000,LANCAR,1
A982,48,NEW,LAKI LAKI,35,MENIKAH,1,Milik Orang Tua,SMA,Medan,Pegawai swasta,2,2384498,0.259725108,48,20000000,LANCAR,1
A251892,36,NEW,PEREMPUAN,30,MENIKAH,1,Sewa,DIPLOMA,Jakarta 3,Pegawai swasta,2,2900000,0.259827931,36,14500000,MACET,0
A259032,36,NEW,PEREMPUAN,42,MENIKAH,1,Milik Orang Tua,DIPLOMA,Semarang,Pegawai swasta,8,7463579,0.378589146,36,59000000,MACET,0
A258192,96,NEW,LAKI LAKI,40,MENIKAH,2,Milik Sendiri,SMA,Bandung,Pegawai swasta,12,7735696,0.260873488,96,100000000,MACET,0
A280504,26,TOP,LAKI LAKI,34,MENIKAH,2,Milik Sendiri,DIPLOMA,Palembang,Pegawai swasta,3,6722141,0.498392105,120,226000000,LANCAR,1
A27198,72,NEW,LAKI LAKI,49,MENIKAH,1,Rumah Dinas,SMA,Medan,Pegawai swasta,25,4676836,0.481651484,72,95000000,LANCAR,1
A63403,120,NEW,LAKI LAKI,45,MENIKAH,4,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,10,6083790,0.58180427,120,169000000,LANCAR,1
A154599,36,NEW,PEREMPUAN,26,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,2,3386417,0.215742775,36,20000000,LANCAR,1
A98020,48,NEW,LAKI LAKI,38,MENIKAH,2,Rumah Dinas,DIPLOMA,Jakarta 4,PNS,16,15000000,0.077638333,48,40000000,LANCAR,1
A52197,60,NEW,LAKI LAKI,35,MENIKAH,3,Sewa,SMA,Jakarta 3,Pegawai swasta,11,3966465,0.390320096,60,60000000,LANCAR,1
A259132,84,NEW,PEREMPUAN,36,MENIKAH,0,Milik Orang Tua,SMA,Semarang,Pegawai swasta,1,2030916,0.422661006,84,20000000,MACET,0
A250963,48,NEW,LAKI LAKI,32,MENIKAH,0,Milik Sendiri,SMA,Medan,Pegawai swasta,2,4921513,0.314595329,48,44000000,MACET,0
A278600,27,TOP,LAKI LAKI,30,MENIKAH,1,Milik Sendiri,S1,Medan,Pegawai swasta,5,4629209,0.271344629,60,64500000,LANCAR,1
A86897,78,NEW,PEREMPUAN,39,MENIKAH,1,Milik Orang Tua,DIPLOMA,Jakarta 4,Pegawai swasta,3,4308497,0.359356175,78,55900000,LANCAR,1
A206757,108,NEW,PEREMPUAN,47,MENIKAH,2,Milik Sendiri,SMA,Surabaya,Pegawai swasta,25,2242133,0.325848199,108,79700000,LANCAR,1
A235550,24,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,S1,Makassar,Pegawai swasta,8,7678249,0.394706397,24,38000000,LANCAR,1
A159262,24,NEW,PEREMPUAN,25,TIDAK MENIKAH,0,Sewa,SMA,Jakarta 5,Pegawai swasta,7,3241673,0.475547657,24,15000000,LANCAR,1
A249858,48,NEW,LAKI LAKI,31,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,5,2011219,0.307929669,48,15000000,MACET,0
A258273,48,NEW,LAKI LAKI,55,MENIKAH,5,Milik Sendiri,S1,Bandung,Pegawai swasta,9,15789071,0.184395713,48,100000000,MACET,0
A251523,48,NEW,LAKI LAKI,37,MENIKAH,4,Milik Sendiri,SMA,Palembang,Pegawai swasta,1,2967400,0.521764845,48,26500000,MACET,0
A270490,60,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Sendiri,SMA,Jayapura,Pegawai swasta,1,5717610,0.329537342,60,75000000,LANCAR,1
A259899,36,NEW,LAKI LAKI,26,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,2,3094175,0.354179062,36,20000000,MACET,0
A38787,108,NEW,PEREMPUAN,48,MENIKAH,2,Milik Sendiri,S1,Palembang,PNS,6,5156610,0.594754887,108,175000000,LANCAR,1
A248534,36,NEW,LAKI LAKI,38,MENIKAH,2,Milik Orang Tua,DIPLOMA,Semarang,Pegawai swasta,7,3005740,0.119445128,36,9000000,MACET,0
A216844,12,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Sewa,S1,Surabaya,Pegawai swasta,2,4925268,0.183255612,12,10000000,LANCAR,1
A150876,12,NEW,PEREMPUAN,42,MENIKAH,2,Milik Sendiri,S1,Jakarta 5,Pegawai swasta,1,8000000,0.581961125,12,25000000,LANCAR,1
A20721,96,NEW,LAKI LAKI,48,MENIKAH,4,Rumah Dinas,SMA,Medan,Pegawai BUMN,21,3390148,0.458297691,96,80000000,LANCAR,1
A260451,36,NEW,LAKI LAKI,23,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Makassar,Pegawai swasta,1,2022781,0.36118344,36,5000000,MACET,0
A269096,60,NEW,LAKI LAKI,45,MENIKAH,3,Milik Sendiri,SMA,Surabaya,Pegawai swasta,13,4187035,0.6,60,67000000,LANCAR,1
A8460,48,NEW,LAKI LAKI,54,MENIKAH,3,Milik Sendiri,SMA,Medan,Pegawai swasta,22,14229455,0.450134035,48,220000000,LANCAR,1
A253161,36,NEW,LAKI LAKI,32,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,3,4207095,0.358205127,36,30000000,MACET,0
A260869,60,NEW,LAKI LAKI,44,MENIKAH,3,Milik Orang Tua,S1,Medan,Pegawai BUMN,13,14422125,0.037516455,60,20000000,LANCAR,1
A250325,60,NEW,LAKI LAKI,41,MENIKAH,2,Rumah Dinas,SMA,Medan,Pegawai swasta,1,5225719,0.414157171,60,47000000,MACET,0
A253389,96,NEW,LAKI LAKI,29,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,2,3233763,0.41046329,96,75000000,MACET,0
A312884,17,TOP,LAKI LAKI,49,MENIKAH,4,Milik Sendiri,SMA,Semarang,Pegawai swasta,18,10568367,0.575255761,60,282500000,LANCAR,1
A248369,60,NEW,LAKI LAKI,43,MENIKAH,3,Milik Orang Tua,DIPLOMA,Jakarta 5,Pegawai swasta,6,3029153,0.357239796,60,25000000,MACET,0
A255949,24,NEW,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,3,3655211,0.281163796,24,20000000,MACET,0
A164293,96,NEW,LAKI LAKI,38,MENIKAH,2,Sewa,S1,Bandung,Pegawai BUMN,3,4401000,0.441290843,96,75000000,LANCAR,1
A119336,24,NEW,LAKI LAKI,40,MENIKAH,3,Sewa,DIPLOMA,Balikpapan,Pegawai swasta,3,6980216,0.431792512,24,40000000,LANCAR,1
A322550,19,TOP,LAKI LAKI,38,MENIKAH,3,Milik Sendiri,S1,Makassar,Pegawai swasta,5,10519011,0.44281663,120,433000000,LANCAR,1
A190183,48,NEW,PEREMPUAN,25,TIDAK MENIKAH,0,Sewa,SMA,Semarang,Pegawai swasta,3,2031756,0.439546383,48,15000000,LANCAR,1
A289414,15,TOP,LAKI LAKI,55,MENIKAH,3,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,6,2955100,0.220787452,24,32500000,LANCAR,1
A260745,36,NEW,LAKI LAKI,48,MENIKAH,0,Rumah Dinas,SMA,Jayapura,Pegawai swasta,12,12841367,0.210673521,36,80000000,MACET,0
A324579,33,TOP,LAKI LAKI,29,TIDAK MENIKAH,0,Rumah Dinas,S1,Jayapura,Pegawai swasta,6,10763201,0.45110214,96,255000000,LANCAR,1
A316503,6,TOP,LAKI LAKI,35,MENIKAH,1,Milik Orang Tua,SMA,Surabaya,Pegawai swasta,3,2805279,0.390653479,36,27000000,LANCAR,1
A70762,36,NEW,LAKI LAKI,44,CERAI,1,Sewa,SMA,Jakarta 3,Pegawai swasta,13,3172400,0.323202938,36,26000000,LANCAR,1
A254103,48,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,4,4196588,0.354673368,48,42000000,MACET,0
A185221,12,NEW,PEREMPUAN,26,MENIKAH,1,Milik Sendiri,SMA,Bandung,Pegawai swasta,2,2286055,0.6,12,9000000,LANCAR,1
A255056,24,NEW,LAKI LAKI,28,MENIKAH,1,Sewa,SMA,Balikpapan,Pegawai swasta,1,5229316,0.589587434,24,25000000,MACET,0
A34023,60,NEW,PEREMPUAN,32,MENIKAH,0,Milik Orang Tua,S1,Palembang,Pegawai BUMN,1,5156340,0.487210114,60,100000000,LANCAR,1
A81678,24,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Sewa,DIPLOMA,Jakarta 4,Pegawai swasta,6,6300032,0.159641253,24,20000000,LANCAR,1
A292744,6,TOP,LAKI LAKI,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,2,3434341,0.450797111,60,58000000,LANCAR,1
A254879,36,NEW,LAKI LAKI,37,MENIKAH,3,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,3,3688676,0.306411298,36,29000000,MACET,0
A258440,96,NEW,LAKI LAKI,39,MENIKAH,1,Sewa,SMA,Bandung,Pegawai swasta,4,3574702,0.543295917,96,100000000,MACET,0
A284587,7,TOP,LAKI LAKI,29,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,3,2954700,0.604494873,108,107000000,LANCAR,1
A252772,60,NEW,LAKI LAKI,27,MENIKAH,1,Milik Sendiri,S1,Jakarta 3,Pegawai swasta,4,2730142,0.368072064,60,30000000,MACET,0
A316273,18,TOP,PEREMPUAN,31,MENIKAH,1,Milik Sendiri,SMA,Surabaya,Pegawai swasta,10,3363396.667,0.6,96,90000000,LANCAR,1
A289748,7,TOP,LAKI LAKI,30,CERAI,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,8,3395289,0.322768401,120,136700000,LANCAR,1
A204678,36,NEW,LAKI LAKI,39,MENIKAH,2,Milik Sendiri,SMA,Surabaya,Pegawai swasta,15,2130940,0.342851042,36,20000000,LANCAR,1
A190725,60,NEW,LAKI LAKI,41,MENIKAH,0,Milik Sendiri,S1,Semarang,Pegawai swasta,9,5122500,0.264064031,60,46000000,LANCAR,1
A235905,108,NEW,PEREMPUAN,36,MENIKAH,2,Milik Orang Tua,S1,Makassar,Pegawai BUMN,12,5600251,0.312936867,108,100000000,LANCAR,1
A81796,90,NEW,LAKI LAKI,33,MENIKAH,2,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,8,2788145,0.533838089,90,77000000,LANCAR,1
A175755,48,NEW,LAKI LAKI,37,MENIKAH,3,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,1,2540728,0.365631819,48,10000000,LANCAR,1
A254640,36,NEW,LAKI LAKI,47,MENIKAH,3,Rumah Dinas,SMA,Balikpapan,Pegawai swasta,2,4172707,0.451446267,36,30000000,MACET,0
A182756,60,NEW,LAKI LAKI,37,MENIKAH,2,Milik Orang Tua,S1,Bandung,Pegawai swasta,13,4136184,0.32703284,60,37000000,LANCAR,1
A112348,24,NEW,LAKI LAKI,42,MENIKAH,1,Sewa,SMA,Balikpapan,Pegawai swasta,18,2979255,0.286945226,24,17000000,LANCAR,1
A248917,36,NEW,LAKI LAKI,37,MENIKAH,1,Milik Sendiri,SMA,Palembang,Pegawai swasta,4,4926371,0.382381473,36,39000000,MACET,0
A23545,96,NEW,LAKI LAKI,34,MENIKAH,2,Milik Orang Tua,S1,Medan,Pegawai BUMN,9,5150551,0.439039629,96,125000000,LANCAR,1
A250861,24,NEW,LAKI LAKI,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Medan,Pegawai swasta,1,2583347,0.596733617,24,15000000,MACET,0
A253464,24,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,2,4044672,0.34451644,24,20000000,MACET,0
A207678,24,NEW,LAKI LAKI,35,MENIKAH,1,Milik Orang Tua,S1,Surabaya,Pegawai swasta,10,2729050,0.267710375,24,15000000,LANCAR,1
A125069,36,NEW,LAKI LAKI,44,MENIKAH,2,Milik Sendiri,S1,Balikpapan,Pegawai swasta,2,6588409,0.228735496,36,40000000,LANCAR,1
A315915,6,TOP,LAKI LAKI,42,MENIKAH,3,Milik Sendiri,DIPLOMA,Surabaya,Pegawai swasta,9,3546165,0.275980954,24,24623084.75,LANCAR,1
A255735,24,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Sewa,SMA,Balikpapan,Pegawai swasta,1,5730100,0.328746968,24,30000000,MACET,0
A264598,36,NEW,LAKI LAKI,39,MENIKAH,3,Milik Sendiri,DIPLOMA,Balikpapan,Pegawai swasta,3,7350000,0.230663673,36,35000000,LANCAR,1
A94069,60,NEW,LAKI LAKI,37,MENIKAH,3,Milik Orang Tua,S1,Jakarta 4,Pegawai swasta,10,7495787,0.258176893,60,71000000,LANCAR,1
A48002,36,NEW,LAKI LAKI,44,MENIKAH,2,Milik Sendiri,DIPLOMA,Jakarta 3,Pegawai swasta,22,4500000,0.125583556,36,15000000,LANCAR,1
A220687,120,NEW,LAKI LAKI,30,MENIKAH,3,Milik Orang Tua,S1,Surabaya,PNS,1,13373246,0.275571765,120,220000000,LANCAR,1
A248265,60,NEW,LAKI LAKI,50,MENIKAH,3,Sewa,DIPLOMA,Jakarta 4,Pegawai BUMN,2,15513400,0.242908195,60,150000000,MACET,0
A296836,7,TOP,LAKI LAKI,27,TIDAK MENIKAH,0,Milik Orang Tua,S1,Balikpapan,Pegawai swasta,1,9858840,0.359025504,60,165000000,LANCAR,1
A39514,48,NEW,LAKI LAKI,32,MENIKAH,3,Rumah Dinas,SMA,Palembang,Pegawai swasta,4,4096949,0.302329368,48,36800000,LANCAR,1
A27622,96,NEW,LAKI LAKI,45,MENIKAH,3,Sewa,S1,Palembang,Pegawai swasta,2,13422667,0.105241902,96,70000000,LANCAR,1
A65694,60,NEW,LAKI LAKI,29,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,2,4521936,0.342373488,60,40000000,LANCAR,1
A180029,60,NEW,LAKI LAKI,39,MENIKAH,3,Milik Sendiri,SMA,Bandung,Pegawai swasta,20,13545800,0.370922574,60,200000000,LANCAR,1
A154428,60,NEW,LAKI LAKI,25,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,4,3633000,0.446793834,60,32500000,LANCAR,1
A164322,60,NEW,LAKI LAKI,35,MENIKAH,1,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,8,3031509,0.468141444,60,35000000,LANCAR,1
A327727,34,TOP,LAKI LAKI,46,MENIKAH,0,Rumah Dinas,S1,Medan,Pegawai swasta,18,3589769,0.431278726,60,74300000,LANCAR,1
A67280,60,NEW,LAKI LAKI,42,MENIKAH,3,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,18,5810373,0.222044093,60,50000000,LANCAR,1
A285844,10,TOP,LAKI LAKI,24,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,4,3468100,0.368657478,36,39100000,LANCAR,1
A259683,60,NEW,PEREMPUAN,49,MENIKAH,1,Milik Sendiri,SMA,Surabaya,Pegawai swasta,13,2150265,0.6,60,25000000,MACET,0
A40299,60,NEW,LAKI LAKI,25,TIDAK MENIKAH,0,Sewa,S1,Palembang,PNS,2,6191045,0.568096339,60,140000000,LANCAR,1
A255980,36,NEW,LAKI LAKI,41,MENIKAH,1,Milik Sendiri,SMA,Balikpapan,Pegawai swasta,4,6350602,0.296625895,36,50000000,MACET,0
A255862,36,NEW,LAKI LAKI,40,MENIKAH,4,Milik Sendiri,SMA,Balikpapan,Pegawai swasta,1,3840010,0.352256374,36,30000000,MACET,0
A316352,25,TOP,LAKI LAKI,42,MENIKAH,1,Milik Sendiri,SMA,Surabaya,Pegawai swasta,13,3676300,0.307442809,36,35000000,LANCAR,1
A251998,48,NEW,LAKI LAKI,44,MENIKAH,3,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,3,2678808,0.28898749,48,20000000,MACET,0
A252778,96,NEW,LAKI LAKI,42,MENIKAH,3,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,17,3919475,0.495505393,96,75000000,MACET,0
A71599,48,NEW,LAKI LAKI,28,TIDAK MENIKAH,0,Sewa,SMA,Jakarta 4,Pegawai swasta,1,2951935,0.314699003,48,10000000,LANCAR,1
A59929,60,NEW,LAKI LAKI,37,TIDAK MENIKAH,0,Sewa,S1,Jakarta 3,Pegawai swasta,7,5992581,0.31601325,60,50000000,LANCAR,1
A250765,48,NEW,LAKI LAKI,35,MENIKAH,2,Sewa,S1,Medan,Pegawai swasta,4,4602716,0.403662099,48,41000000,MACET,0
A328224,16,TOP,LAKI LAKI,28,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,1,3419000,0.452847324,48,36000000,LANCAR,1
A104,24,NEW,LAKI LAKI,56,MENIKAH,2,Rumah Dinas,SMA,Medan,Pegawai BUMN,25,18031764,0.271538104,24,100000000,LANCAR,1
A82773,60,NEW,LAKI LAKI,45,MENIKAH,3,Milik Sendiri,SMA,Jakarta 4,Pegawai swasta,3,8000000,0.20097775,60,64000000,LANCAR,1
A242091,120,NEW,LAKI LAKI,40,MENIKAH,3,Rumah Dinas,DIPLOMA,Denpasar,Pegawai BUMN,13,11943403,0.325004607,120,250000000,LANCAR,1
A125073,48,NEW,LAKI LAKI,33,MENIKAH,1,Milik Sendiri,S1,Balikpapan,Pegawai swasta,7,13505538,0.293778671,48,140000000,LANCAR,1
A257474,48,NEW,PEREMPUAN,38,MENIKAH,1,Milik Sendiri,DIPLOMA,Jakarta 5,Pegawai swasta,11,4596970,0.336805548,48,31500000,MACET,0
A23976,120,NEW,PEREMPUAN,35,MENIKAH,1,Milik Sendiri,S1,Medan,Pegawai BUMN,11,14267689,0.39953401,120,322000000,LANCAR,1
A252003,24,NEW,PEREMPUAN,33,MENIKAH,0,Milik Sendiri,SMP,Jakarta 3,Pegawai swasta,6,2592358,0.495549226,24,12500000,MACET,0
A258708,48,NEW,LAKI LAKI,36,MENIKAH,0,Milik Orang Tua,DIPLOMA,Bandung,Pegawai swasta,4,2488120,0.478567754,48,30000000,MACET,0
A253209,60,NEW,LAKI LAKI,25,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,5,5551465,0.438587292,60,41000000,MACET,0
A257469,96,NEW,LAKI LAKI,41,MENIKAH,2,Milik Orang Tua,SMA,Jakarta 5,Pegawai swasta,11,4351417,0.334739465,96,75000000,MACET,0
A62042,24,NEW,LAKI LAKI,40,CERAI,0,Milik Orang Tua,DIPLOMA,Jakarta 3,Pegawai swasta,3,14000000,0.293632286,24,80000000,LANCAR,1
A252059,96,NEW,LAKI LAKI,34,TIDAK MENIKAH,0,Sewa,S1,Jakarta 3,Pegawai swasta,1,3365142,0.550609454,96,100000000,MACET,0
A250272,42,NEW,LAKI LAKI,50,CERAI,1,Milik Sendiri,SMP,Medan,Pegawai swasta,3,3344862,0.353892029,42,29000000,MACET,0
A50949,36,NEW,PEREMPUAN,43,MENIKAH,2,Milik Sendiri,SMA,Jakarta 3,Pegawai swasta,4,3320480,0.340388137,36,26000000,LANCAR,1
A253674,36,NEW,LAKI LAKI,39,MENIKAH,2,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,2,3362050,0.321867313,36,20000000,MACET,0
A257219,24,NEW,LAKI LAKI,32,CERAI,3,Rumah Dinas,DIPLOMA,Balikpapan,Pegawai swasta,10,3036192,0.31376079,24,20000000,MACET,0
A210910,60,NEW,LAKI LAKI,37,MENIKAH,2,Milik Orang Tua,S1,Surabaya,Pegawai swasta,2,79857248,0.110106161,60,350000000,LANCAR,1
A64645,24,NEW,LAKI LAKI,27,MENIKAH,2,Milik Orang Tua,S1,Jakarta 3,Pegawai swasta,3,3464600,0.280583617,24,20000000,LANCAR,1
A252545,60,NEW,LAKI LAKI,50,MENIKAH,3,Milik Sendiri,S1,Jakarta 3,Pegawai swasta,1,15437707,0.325465628,60,200000000,MACET,0
A256539,24,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,3,3949245,0.455402995,24,20000000,MACET,0
A245987,24,NEW,LAKI LAKI,34,TIDAK MENIKAH,0,Milik Sendiri,S1,Jayapura,Pegawai swasta,5,9500000,0.245799368,24,47000000,LANCAR,1
A259694,84,NEW,LAKI LAKI,37,MENIKAH,0,Milik Sendiri,DIPLOMA,Surabaya,Pegawai swasta,15,2474567,0.520326586,84,50000000,MACET,0
A196034,24,NEW,PEREMPUAN,42,MENIKAH,2,Milik Orang Tua,S1,Semarang,Pegawai swasta,5,7197296,0.071395841,24,10000000,LANCAR,1
A249084,60,NEW,PEREMPUAN,30,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Jakarta 4,Pegawai swasta,7,3100000,0.261806774,60,25000000,MACET,0
A57206,12,NEW,PEREMPUAN,46,MENIKAH,1,Milik Orang Tua,SMA,Jakarta 3,Pegawai swasta,24,5746181,0.314150564,12,20000000,LANCAR,1
A264894,60,NEW,LAKI LAKI,42,MENIKAH,4,Milik Orang Tua,SMA,Balikpapan,Pegawai swasta,10,5857210,0.360661305,60,85000000,LANCAR,1
A237925,18,NEW,LAKI LAKI,33,TIDAK MENIKAH,0,Milik Orang Tua,SMA,Denpasar,Pegawai swasta,3,3155166,0.310181461,18,14500000,LANCAR,1
A260427,36,NEW,LAKI LAKI,33,MENIKAH,1,Milik Sendiri,S1,Makassar,Pegawai swasta,5,3500000,0.279933143,36,19000000,MACET,0
A43836,48,NEW,LAKI LAKI,29,TIDAK MENIKAH,0,Sewa,SMA,Jakarta 3,Pegawai swasta,3,3008007,0.148445466,48,15000000,LANCAR,1
