age,new.cust,cust.relation,income,payroll,product
43,0,A,28719.51,0,none
26,0,I,181841.49,0,none
81,0,I,81087.69,0,none
20,0,I,62335.92,0,none
21,0,I,107683.05,0,none
59,0,I,242018.22,0,none
13,0,A,82517.52,0,none
78,0,A,47924.01,0,direct debit
54,0,I,146822.67,0,none
23,0,I,125943.63,0,none
23,0,A,155544.36,0,direct debit
32,0,I,171071.85,0,none
21,0,I,108978.78,0,none
72,0,A,130237.23,1,direct debit
34,0,I,57535.65,0,none
26,0,A,70601.31,0,none
72,0,I,238487.37,0,none
43,0,A,145083,0,direct debit
22,0,I,130194.6,0,none
35,0,I,56512.71,0,none
39,0,A,81661.44,1,e-account
30,0,I,218521.77,0,none
51,0,A,50592.69,0,none
44,0,I,109358.28,0,none
47,0,I,151344.81,0,none
20,1,A,310956.75,1,none
27,0,I,52989,0,none
47,0,A,170189.97,0,e-account
50,0,A,723562.17,0,e-account
36,0,A,41742.15,0,none
26,0,I,123384.51,0,none
46,0,I,118262.49,0,none
46,0,I,79702.8,0,none
50,0,I,63792.51,0,none
34,0,A,116253.69,0,e-account
44,0,A,106003.8,1,pension
42,0,A,118416.6,0,direct debit
38,0,A,63754.83,0,e-account
48,0,A,38872.2,0,e-account
44,0,I,80197.47,0,none
24,0,I,95066.58,0,none
24,0,A,150806.22,0,none
34,0,A,51293.79,0,none
25,0,I,64600.14,0,none
44,0,I,49013.52,0,none
30,0,A,58822.5,1,direct debit
50,0,I,63677.88,0,e-account
23,0,I,73376.01,0,none
22,0,I,112392.03,0,none
57,0,I,161237.28,0,none
20,0,A,126020.55,0,none
47,0,A,44918.19,1,direct debit
54,0,I,150411.15,0,none
22,0,I,17939.67,0,none
71,0,A,100876.05,0,none
80,0,A,81858.18,1,direct debit
25,0,I,40282.44,0,none
53,0,I,63134.19,0,none
61,0,A,42406.92,0,none
72,1,A,82395.42,0,none
69,0,I,71657.58,0,none
38,0,A,65581.98,0,none
73,0,A,393601.05,0,pension
22,0,I,50433.81,0,none
24,0,I,111138.24,0,none
54,0,I,61040.97,0,none
22,0,I,42963.9,0,none
55,0,I,168556.95,0,none
26,0,A,78811.77,0,none
25,0,I,109565.58,0,none
22,0,I,5046790.47,0,none
31,0,I,79353.51,0,none
42,0,A,288819.81,1,direct debit
59,0,A,77845.98,1,pension
73,0,I,115194.93,0,none
74,0,I,455326.74,0,none
13,0,I,78014.79,0,none
42,0,A,145987.89,0,direct debit
25,0,I,117058.41,0,none
22,0,I,158954.16,0,none
73,0,I,236097.39,0,none
42,0,A,87659.46,1,e-account
66,0,A,215308.98,0,none
23,0,I,118945.26,0,none
24,0,I,93245.52,0,none
24,0,I,85499.13,0,none
75,0,A,299889.81,1,e-account
39,0,A,89805.81,0,direct debit
23,0,I,101807.76,0,none
35,0,I,190316.55,0,none
41,0,I,202062.36,0,none
55,0,A,81163.44,0,pension
22,0,A,58093.11,1,pension
38,0,I,260369.1,0,none
30,0,A,322791.3,0,e-account
31,1,A,82723.29,0,none
58,0,I,260040.87,0,e-account
45,0,I,42283.71,0,none
55,0,A,274196.13,0,none
23,0,I,97476.03,0,none
42,0,A,121318.92,1,e-account
54,0,A,184599,0,direct debit
32,0,A,40604.64,1,pension
55,0,I,56430.39,0,none
72,0,A,145027.74,0,e-account
64,0,A,181711.38,0,e-account
51,0,A,100458.21,0,direct debit
35,0,A,266911.35,1,e-account
39,0,I,63866.34,0,none
58,0,A,192153.42,0,e-account
44,0,A,84203.22,0,e-account
25,0,I,195485.67,0,none
55,0,I,126868.2,0,none
28,0,I,78057.51,0,none
43,0,I,181042.2,0,none
39,0,A,84995.37,1,none
48,0,A,166818.96,0,direct debit
24,0,I,195090.81,0,none
68,0,A,297278.79,0,none
21,0,I,110438.16,0,none
81,0,I,74686.08,0,none
58,0,I,142450.65,0,none
67,0,A,192580.41,0,e-account
46,0,A,94961.19,0,none
22,0,I,202056.15,0,none
24,0,I,198315.99,0,none
21,0,A,89875.62,0,none
49,0,A,198405.03,1,pension
61,0,A,154569.12,0,none
33,0,A,73718.16,0,direct debit
23,0,A,97951.71,0,none
79,0,A,76751.22,0,none
43,0,A,79823.79,1,e-account
41,0,I,87584.85,0,none
77,0,I,70336.32,0,none
23,0,A,45925.23,1,e-account
59,0,I,98119.98,0,none
45,0,A,83125.95,1,pension
34,0,A,178894.44,1,pension
56,0,A,117115.62,1,e-account
63,0,A,288398.79,0,e-account
25,0,I,115049.82,0,none
51,0,A,96807.69,0,none
65,0,A,80047.08,0,direct debit
37,0,I,86186.85,0,none
25,0,I,87247.14,0,none
35,0,I,83161.5,0,none
30,0,I,120212.1,0,none
56,0,A,60784.62,0,direct debit
53,0,A,173966.97,0,none
25,0,I,98639.31,0,none
28,0,I,123216.84,0,none
47,0,A,140906.67,0,direct debit
38,0,A,41361.03,0,none
23,0,A,94827.6,0,none
34,0,I,38415.84,0,none
41,0,A,68758.59,1,e-account
86,0,A,121884.33,0,none
26,0,A,77933.97,0,direct debit
36,0,I,52763.7,0,none
37,0,A,86354.85,0,direct debit
22,0,A,206623.62,0,none
28,0,A,94742.88,0,none
40,0,A,128527.05,0,none
54,0,A,94964.82,1,pension
48,0,I,89589.51,0,none
67,0,A,157736.52,0,direct debit
45,0,A,200539.86,0,none
55,0,A,157546.08,1,direct debit
52,0,A,43092.33,0,pension
73,0,A,43041.66,0,e-account
68,0,A,84845.04,0,none
35,0,A,124530.27,0,none
42,0,I,108256.5,0,e-account
60,1,I,44746.2,0,none
52,0,I,130460.22,0,none
23,0,I,91437.15,0,none
21,0,A,96439.74,0,direct debit
45,0,A,54415.44,0,none
84,0,I,127178.52,0,none
45,0,A,144718.53,0,direct debit
21,0,A,184439.7,0,none
36,0,I,92472.87,0,none
51,0,A,57637.77,0,none
61,0,I,80159.43,0,none
30,0,I,101770.2,0,none
41,0,A,178124.1,0,none
45,0,A,69044.55,0,direct debit
23,0,I,87668.34,0,none
43,0,A,130859.85,0,none
34,0,I,89500.35,0,none
26,0,I,25436.28,0,none
27,0,I,112211.04,0,none
49,0,A,75426.15,1,direct debit
61,0,A,81801.27,0,none
42,0,A,113465.52,0,direct debit
26,0,I,130416.87,0,none
40,0,A,148114.41,0,e-account
40,0,A,281002.44,1,pension
70,0,I,113120.16,0,none
38,0,A,61612.2,0,direct debit
33,0,A,83161.5,0,none
26,0,I,151243.38,0,none
42,0,A,47895.09,0,none
43,0,I,288784.86,0,none
110,0,A,124637.55,0,none
27,0,A,37699.65,0,none
43,0,A,106037.55,0,none
40,0,A,64161.78,0,e-account
21,0,I,103602.03,0,none
23,0,I,90565.74,0,none
43,0,A,456853.08,1,direct debit
23,0,I,119140.56,0,none
54,0,A,64558.38,1,pension
22,0,I,50192.76,0,none
28,0,I,43557.72,0,none
24,0,A,247501.47,0,none
20,0,I,186220.74,1,none
22,0,A,44803.62,0,none
49,0,I,149443.92,0,e-account
33,0,I,495061.05,0,none
50,0,A,110698.83,1,direct debit
50,0,A,95021.31,0,none
22,0,I,116220.06,0,none
59,0,I,345300.57,0,none
70,0,I,177580.74,0,none
54,0,A,79757.04,1,pension
59,0,I,102505.02,0,none
21,0,I,121498.95,0,none
53,0,A,115610.31,0,e-account
25,0,A,126992.7,0,none
25,0,I,115928.61,0,none
49,0,A,159881.61,0,none
41,0,A,280108.14,1,pension
44,0,I,69738.99,0,none
48,0,I,155172.03,0,none
51,0,I,83816.82,0,none
73,0,I,74705.58,0,none
33,0,A,341908.05,1,pension
62,0,I,209135.97,0,none
30,0,I,74638.62,0,none
27,0,A,42873.3,0,none
25,0,I,104794.41,0,none
26,0,I,70768.14,0,none
38,0,A,28904.25,0,direct debit
22,0,I,243101.94,0,none
73,1,A,55957.92,0,none
44,0,I,60369.33,0,none
60,0,A,59562.66,0,e-account
74,0,I,196806.75,0,none
39,0,I,74552.73,0,none
49,0,A,84558.69,0,none
51,0,I,77547.09,0,none
28,0,I,166074.81,0,none
40,0,A,50850.24,0,direct debit
48,0,I,84411,0,none
39,0,I,65860.53,0,none
47,0,A,85227.72,0,direct debit
83,0,A,233242.53,0,e-account
43,0,I,186537.72,0,none
23,0,I,456892.71,0,none
36,0,A,141293.25,0,direct debit
34,0,I,148637.4,0,none
24,0,I,106563.45,0,none
72,0,I,123871.02,0,none
27,0,I,63244.41,0,none
38,0,I,64928.07,0,none
34,0,A,93949.56,1,pension
26,0,I,72220.92,0,none
23,0,A,112801.8,0,none
38,0,A,228274.17,1,pension
51,0,A,259797.3,1,pension
22,0,A,42446.97,0,none
57,0,A,81887.97,1,pension
25,0,A,52502.04,0,none
21,0,A,45446.4,0,none
22,0,I,251211.03,0,none
41,0,A,229225.53,1,e-account
74,0,A,140616.57,0,none
36,0,I,341166.06,0,none
55,0,I,56025.93,0,none
37,0,A,192282.51,1,pension
22,0,A,46465.98,0,none
31,0,A,108972.6,1,direct debit
24,0,I,134364.87,0,none
38,0,I,91342.17,0,none
23,0,I,128333.4,0,none
23,0,I,77584.17,0,none
23,0,I,60962.31,0,none
21,0,I,45497.01,0,none
50,0,I,176311.98,0,none
47,0,A,82770.93,0,none
40,0,A,103071.18,0,none
56,0,A,125356.62,1,pension
45,0,A,162501.66,0,none
27,0,A,49242.48,0,none
37,0,A,71965.29,0,none
13,0,A,57223.53,0,none
85,0,A,95474.76,0,none
30,0,A,58822.5,1,pension
22,0,I,214705.62,0,none
23,0,A,104076.48,0,none
33,0,A,39102.66,0,none
20,1,I,112210.5,0,none
40,0,A,70820.46,0,direct debit
81,0,A,255264.39,0,none
22,0,I,61682.82,0,none
50,0,A,107910,0,none
23,0,I,347931.03,0,none
22,0,I,114332.55,0,none
58,0,I,242232.93,0,none
39,0,A,55436.28,1,pension
25,0,I,84993,0,none
57,0,I,120529.38,0,none
22,0,A,138553.65,0,none
12,1,A,159478.8,0,none
21,0,I,130712.19,0,none
20,1,I,17856,0,none
20,0,A,67410.66,0,none
23,0,I,341194.26,0,none
24,0,I,80145.54,0,none
46,0,A,102856.68,1,direct debit
31,0,I,85354.38,0,none
44,0,A,140110.65,0,none
44,0,A,130263.33,1,direct debit
39,0,I,29975.22,0,none
25,0,A,87365.79,1,none
37,0,I,111290.82,0,none
25,0,I,137363.61,0,none
72,0,A,90037.11,0,none
36,0,A,78209.46,1,direct debit
47,0,A,161609.52,0,none
32,0,A,224355.87,1,pension
40,0,A,119616.51,0,direct debit
38,0,A,120707.19,1,e-account
40,0,I,115762.62,0,none
71,0,A,51216.63,0,none
86,0,A,86193.48,0,none
56,0,A,196300.35,1,direct debit
24,0,A,143346.36,0,none
70,0,I,110558.04,0,none
50,0,A,64563.27,0,direct debit
92,0,I,27882.24,0,none
24,0,I,64498.08,0,none
47,0,I,2927474.16,0,none
42,0,I,133181.97,0,none
40,0,I,138447.93,0,none
67,0,A,90250.59,0,none
60,0,A,123913.35,0,none
20,1,A,110367.3,0,none
68,0,I,77247.81,0,none
28,0,I,61288.35,0,none
23,0,I,28599.03,0,none
42,0,A,164655.57,1,pension
93,0,I,58277.82,0,none
28,0,A,81484.95,0,direct debit
40,0,I,132057.09,0,none
21,0,I,262688.16,0,none
51,0,I,68351.1,0,none
43,0,I,131579.85,0,none
22,0,I,45030.81,0,none
25,0,A,112952.28,0,none
25,0,I,94945.77,0,none
25,0,I,40949.67,0,none
87,0,A,83426.04,0,none
23,0,A,155552.49,0,e-account
46,0,A,46322.49,1,e-account
57,0,A,71175.93,0,none
54,0,A,209065.47,1,e-account
48,0,I,131654.34,0,none
49,0,I,45653.16,0,none
23,0,I,64967.79,0,none
63,0,A,237355.2,0,none
55,0,I,116279.94,0,none
55,1,I,125408.7,0,none
24,0,A,51833.88,0,none
71,0,I,79245.6,0,none
20,0,I,57449.82,0,none
38,0,A,79479.93,0,direct debit
48,0,A,77285.19,0,none
43,0,A,68543.64,1,pension
46,0,A,97689.87,0,direct debit
36,1,A,102508.77,0,none
42,0,I,58728.63,0,none
42,0,I,129370.44,0,none
41,0,I,103590.9,0,none
30,0,A,48218.91,0,none
32,0,A,63270.96,0,e-account
22,0,I,52165.29,0,none
13,0,I,147310.26,0,none
41,0,A,42175.71,0,none
88,0,I,178023.87,0,none
27,0,A,37678.62,0,none
37,0,I,241009.26,0,none
48,0,A,38872.2,0,direct debit
73,0,I,59574.69,0,none
22,0,A,94125.63,0,none
39,0,A,112598.01,0,none
41,1,A,116222.55,0,none
24,0,I,101453.07,0,direct debit
54,0,I,166704.72,0,none
25,0,I,58159.44,0,none
25,0,A,56079.96,0,none
23,0,I,103160.07,0,none
44,0,A,115491.9,1,e-account
22,0,I,151039.47,0,none
59,0,A,86706.42,0,none
23,0,I,98019,0,none
71,0,I,107481.75,0,none
25,0,I,65541.54,0,none
25,0,I,59193.3,0,none
44,0,A,57577.08,0,none
23,0,A,55589.7,1,pension
59,0,I,690903.03,0,none
31,0,A,68735.49,1,direct debit
46,0,I,94845,0,none
62,0,A,200861.4,0,none
31,0,A,90957.78,0,none
42,0,I,94768.59,0,none
27,0,I,127013.91,0,none
23,1,I,56383.05,0,none
38,0,I,85039.02,0,none
16,0,A,188413.77,0,none
31,0,I,41786.64,0,none
48,0,A,188933.85,0,none
43,0,A,58574.46,0,e-account
23,0,I,195229.47,0,none
28,0,A,58420.41,1,direct debit
46,0,A,263239.11,1,e-account
92,0,A,84004.29,0,none
48,0,A,31721.52,0,none
21,0,A,81448.11,0,none
19,0,A,76179.18,0,pension
51,0,A,201838.44,0,none
25,0,I,44715.48,0,none
38,0,A,190119.45,0,none
53,0,A,293662.29,0,none
52,0,I,68016.9,0,none
22,0,I,59651.07,0,none
32,0,A,78295.95,0,none
22,0,A,84540.36,0,none
20,0,A,183623.22,0,none
28,0,A,73323.84,0,none
38,0,A,314327.67,0,none
42,0,A,301129.92,1,pension
40,0,A,275263.65,0,none
21,0,I,322069.83,0,none
44,0,A,229220.76,0,none
21,0,A,76772.25,0,none
23,0,I,52301.28,0,none
30,0,I,43989.36,0,none
21,0,I,70481.28,0,none
46,0,I,326919.36,0,none
69,0,I,160394.61,0,none
42,0,I,97715.94,0,none
23,0,A,112328.04,1,none
52,0,I,348538.29,0,none
51,0,A,184027.98,0,none
22,0,I,50166.72,0,none
22,0,I,110335.89,0,none
24,0,I,197945.31,0,none
55,0,A,77634.33,0,none
24,0,I,56141.73,0,none
41,0,I,133171.53,0,none
42,0,A,170918.52,1,direct debit
38,0,I,218896.38,0,none
37,0,A,187156.23,1,e-account
33,0,A,17389.98,0,none
58,0,I,185537.4,0,none
21,0,I,169814.97,0,none
58,0,I,187322.34,0,none
26,0,I,113183.97,0,none
31,0,A,57952.62,0,pension
47,0,I,71721.78,0,none
76,0,A,236908.11,0,none
46,0,A,62222.88,0,none
29,0,I,128809.89,0,none
21,0,I,109692.96,0,none
45,0,I,214541.13,0,none
56,0,I,199120.47,0,none
22,0,A,148736.19,1,direct debit
24,0,I,46577.67,0,none
35,0,A,94966.38,0,e-account
50,0,A,183039.51,0,none
44,0,A,150929.79,1,pension
23,0,I,106357.53,0,none
20,0,A,154431.42,0,none
35,0,A,155069.55,1,direct debit
65,0,I,460647.06,0,none
21,0,I,70877.7,0,none
20,1,A,44780.91,0,none
26,0,I,207775.65,0,none
29,1,A,106691.19,0,direct debit
71,0,A,64503,0,e-account
24,0,I,63450,0,none
51,0,A,87854.04,1,direct debit
30,0,A,52480.92,1,pension
41,0,A,68758.59,1,pension
38,0,A,112279.62,0,none
48,0,A,589980.21,1,direct debit
70,0,I,48507.09,0,none
68,0,I,153240.03,0,none
58,0,A,288546.15,0,none
27,0,A,71233.23,0,direct debit
41,0,A,280108.14,1,e-account
22,0,I,110411.76,0,none
22,0,A,67895.76,0,none
53,0,A,53917.77,0,none
53,0,I,87753.9,0,none
20,0,A,48579.6,0,none
46,0,A,41629.11,0,none
44,0,A,129932.58,1,direct debit
38,0,A,130590.24,0,direct debit
53,0,A,115637.52,0,none
56,0,A,66414.72,0,direct debit
48,0,I,83668.11,0,none
39,0,A,35079.15,0,direct debit
51,0,I,215912.52,0,none
22,0,I,131074.98,0,none
21,0,A,75318.75,0,none
41,0,A,109364.01,0,direct debit
74,0,A,382691.64,0,none
32,0,A,141837.03,0,e-account
46,0,A,504028.41,0,none
54,0,A,361798.56,0,none
46,0,A,164837.79,0,none
22,0,I,116474.79,0,none
25,0,I,69131.49,0,none
49,0,I,56724.66,0,none
48,0,A,185465.4,0,none
65,0,A,117085.71,0,e-account
25,0,I,60500.49,0,none
45,0,A,135626.28,0,none
58,0,I,62427.87,0,e-account
81,0,A,91445.25,0,none
22,0,A,104296.59,1,direct debit
45,0,A,126475.98,1,direct debit
41,0,I,103463.85,0,none
14,0,A,267015.57,0,none
66,0,A,173872.62,0,e-account
25,0,A,69936.69,0,none
51,0,A,161217.36,1,e-account
23,0,A,39752.76,0,none
45,0,I,138365.31,0,none
58,0,I,55919.79,0,none
33,0,A,94324.08,0,e-account
25,0,I,106166.52,0,none
71,0,I,41080.53,0,none
30,0,I,55633.92,0,none
30,0,I,137987.4,0,none
23,0,I,109991.94,0,none
20,1,I,33701.07,0,none
20,0,A,29208.27,0,none
43,0,A,109700.49,0,e-account
57,0,A,177614.07,1,direct debit
54,0,I,132522.57,0,none
88,0,A,156252.18,0,none
32,0,A,61059.03,0,none
35,0,I,90609.06,0,none
79,0,I,117662.67,0,none
54,0,A,209065.47,1,pension
45,0,I,67687.86,0,none
21,0,A,94220.16,0,none
32,0,A,116496.99,0,e-account
29,0,I,72493.05,0,none
59,0,A,94511.97,0,none
85,0,A,58850.79,0,none
64,0,A,31729.74,0,none
39,0,A,66175.44,0,none
42,0,A,121318.92,1,direct debit
21,0,A,134847.3,0,none
54,0,A,94644.36,0,none
25,0,I,49043.37,0,none
53,0,A,130028.34,1,direct debit
28,1,A,85734.51,0,none
24,0,I,53104.32,0,none
25,0,I,19553.31,0,none
22,0,A,136441.32,0,none
24,0,I,106595.04,0,none
64,0,I,81369.27,0,none
22,0,I,137490.24,0,none
21,0,I,114794.28,0,none
25,0,I,94672.74,0,none
32,0,A,94683.27,1,pension
58,0,I,83018.7,0,none
44,0,A,77688.72,0,direct debit
25,0,A,194534.01,0,none
32,0,A,258941.73,1,pension
28,0,A,90579.03,0,direct debit
43,0,I,206183.91,0,none
43,0,A,67126.17,1,direct debit
37,0,I,127294.86,0,none
20,0,I,88889.28,0,none
21,0,I,44702.34,0,none
75,0,A,384964.71,0,none
43,0,I,69149.55,0,none
34,1,A,95696.55,0,direct debit
40,0,A,51273.12,1,direct debit
38,0,I,78256.56,0,none
23,0,I,152866.23,0,none
54,0,A,266540.19,0,none
25,0,I,50545.32,0,none
39,0,A,183166.35,1,direct debit
40,0,I,294124.56,0,none
37,0,A,112148.73,0,none
74,0,I,90195.66,0,none
21,0,A,99185.82,1,pension
23,0,I,61390.29,0,none
67,0,I,61387.41,0,none
41,0,A,76773.63,0,direct debit
28,0,A,49807.8,1,direct debit
55,0,I,119552.43,0,none
47,0,A,173069.7,1,pension
23,0,I,106213.74,0,none
28,0,I,73629.78,0,none
50,0,A,114913.17,0,none
28,0,I,69983.52,0,none
22,0,I,56826.42,0,none
30,0,I,169946.07,0,none
38,0,I,95610.72,0,none
43,0,A,39953.94,0,none
45,0,I,168242.49,0,none
45,0,I,99505.53,0,none
39,0,I,70327.53,0,none
24,0,I,104328,0,none
21,0,I,70715.64,0,none
47,0,A,44918.19,1,pension
28,0,I,88193.49,0,none
26,0,I,114863.79,0,none
60,0,A,74205.66,0,e-account
70,0,I,77951.16,0,none
62,0,I,345183.18,0,none
23,0,I,209997.9,0,none
31,0,I,116920.14,0,none
73,0,I,94849.98,0,none
24,0,I,64367.16,0,none
51,0,A,151989.63,0,none
23,0,I,85863.96,0,none
24,0,A,32724.24,0,none
50,0,A,100976.46,0,none
46,0,A,79841.43,0,none
40,0,A,83718.63,0,none
22,0,A,87225.03,0,none
53,0,A,105514.38,0,none
49,0,I,192066.12,0,none
42,0,I,84822.81,0,none
39,0,I,51415.14,0,none
25,0,A,42425.76,0,none
27,0,I,77426.01,0,none
42,0,A,114414.78,1,direct debit
27,0,A,137439,1,pension
39,0,A,67149.21,0,e-account
51,0,A,247068.57,1,direct debit
24,0,A,209723.61,0,none
63,0,A,371243.28,0,none
25,0,A,124598.55,0,none
31,1,A,23456.04,0,direct debit
71,0,I,190697.46,0,none
74,0,A,39681.03,1,pension
23,0,I,77298.3,0,none
31,0,A,196360.95,1,pension
89,0,A,72403.23,0,none
59,0,A,176197.92,1,pension
24,0,A,74448.27,0,none
43,0,A,142252.08,0,none
14,0,A,263041.2,0,none
25,0,A,46908.12,1,direct debit
83,0,A,50744.07,1,pension
62,0,A,96096.78,0,e-account
65,0,A,53455.86,1,e-account
23,0,I,113463.96,0,none
24,0,I,45453.69,0,none
39,0,A,91398.75,0,pension
50,0,I,110309.22,0,none
64,0,A,60411.42,0,none
65,0,A,97063.5,0,none
48,0,A,168469.8,1,pension
25,0,I,54836.22,0,none
36,0,A,246216.42,0,none
63,0,I,40377.6,0,none
21,0,A,35632.53,0,none
39,0,I,211139.37,0,none
46,0,I,170663.64,0,none
37,0,I,60112.29,0,none
27,0,I,41821.65,0,none
20,0,A,73284.93,0,none
25,0,I,75583.23,0,none
29,0,I,439614.66,0,none
22,0,I,36545.61,0,none
59,0,I,117202.32,0,none
42,0,A,174931.68,1,direct debit
23,0,I,120006.03,0,none
45,0,A,75528.6,0,none
42,0,I,87613.29,0,none
77,0,I,99111.75,0,none
89,0,A,91883.52,0,e-account
55,0,I,142033.5,0,none
48,0,A,209698.47,0,direct debit
59,0,A,122859.09,1,pension
52,0,I,99664.74,0,none
79,0,A,85610.58,0,none
49,0,A,204297.69,1,pension
41,0,I,104599.53,0,none
45,0,I,123868.77,0,none
49,0,I,63095.43,0,none
21,0,I,28266.69,0,none
45,0,I,166555.83,0,none
42,0,I,105132.12,0,none
45,0,A,236311.59,0,none
37,0,A,146908.11,0,none
42,0,I,105289.83,0,none
59,0,I,114215.55,0,none
51,0,I,80480.94,0,none
39,0,I,103094.85,0,none
8,0,A,192355.14,0,none
66,0,A,111784.98,0,e-account
52,0,I,208155.42,0,none
42,0,I,59042.58,0,none
48,0,A,45515.25,0,none
42,0,A,116752.53,1,direct debit
42,0,A,170189.97,1,direct debit
54,0,I,220257.84,0,none
58,0,A,314837.88,1,direct debit
29,0,I,75102.36,0,none
26,0,I,82836.51,0,none
32,0,A,47832.45,0,none
35,0,A,83840.94,0,direct debit
49,0,A,161608.74,0,none
21,0,I,27517.02,0,none
44,0,A,107850.72,0,none
20,1,I,71734.98,0,none
40,0,I,148221.87,0,none
57,0,A,63024.21,0,none
27,0,I,85367.82,0,none
50,0,I,190810.86,0,none
21,0,I,103868.01,0,none
42,0,I,81932.25,0,none
47,0,A,78286.08,0,e-account
46,0,A,55619.82,0,direct debit
22,0,I,27153.39,0,none
43,0,A,102486.24,0,none
45,0,I,76308.3,0,none
63,0,A,158654.46,0,e-account
51,0,A,79329.06,0,none
45,0,A,112072.68,0,direct debit
23,0,I,79996.68,0,none
58,0,A,195738.69,1,direct debit
23,0,I,75726.27,0,none
58,0,I,382657.32,0,none
43,0,A,150441.18,0,none
21,0,A,126807.39,0,none
27,0,A,88206.6,0,none
21,0,I,37367.88,0,none
37,0,A,45897.39,0,direct debit
45,0,A,93719.04,0,none
21,0,I,83415.57,0,none
24,0,I,76381.35,0,none
23,0,I,157420.11,0,none
53,0,A,297323.58,1,pension
38,0,A,136686.03,1,pension
21,0,A,73522.17,0,direct debit
20,0,I,22818.69,0,none
23,0,I,177207.72,0,none
13,0,A,143597.58,0,none
48,0,I,83176.2,0,none
48,0,A,99254.43,0,none
50,0,I,48459.78,0,none
40,0,A,43581.72,0,none
60,0,A,68751.99,0,direct debit
63,0,I,98901.39,0,none
45,0,A,321593.34,0,none
48,0,I,70249.8,0,none
24,0,I,114568.14,0,none
20,1,I,136686.96,0,none
58,0,A,294756.57,0,none
45,1,A,109896.21,0,none
22,0,I,145197.33,0,none
30,0,I,330408.84,0,none
37,0,A,116326.95,0,none
63,0,I,79265.43,0,none
46,0,A,211073.79,0,none
78,0,A,68520.84,0,none
37,0,I,66910.92,0,none
56,0,A,217141.71,0,direct debit
43,0,I,147618.03,0,e-account
39,0,I,81018.21,0,e-account
21,0,I,43691.1,0,none
21,0,I,53317.29,0,none
45,0,A,144718.53,0,e-account
81,0,I,112868.49,0,none
37,0,I,120746.82,0,none
41,0,A,179103.21,0,none
33,0,A,64680.96,0,e-account
34,0,A,111366.96,0,none
47,0,I,95258.82,0,none
40,0,I,42768.3,0,none
73,0,A,96318.21,0,none
45,0,I,193208.07,0,none
26,0,I,47061.21,0,none
22,0,A,60340.17,0,none
22,0,I,40733.49,0,none
44,0,I,218914.89,0,none
27,0,I,59983.38,0,none
39,0,A,54420.45,1,direct debit
44,0,A,236037.99,1,e-account
56,0,I,115744.08,0,none
74,0,I,82475.4,0,none
71,0,A,154546.02,1,pension
29,0,I,122638.71,0,none
29,0,I,134872.5,0,none
22,0,I,169400.91,0,none
38,0,I,366598.32,0,none
23,0,A,62018.79,0,none
39,0,A,240884.1,0,e-account
59,0,A,77845.98,1,direct debit
23,0,I,25663.44,0,none
22,0,A,131860.92,0,direct debit
46,0,A,58272.12,0,e-account
24,0,I,159415.44,0,none
33,0,A,117271.05,1,direct debit
52,0,A,79556.7,1,direct debit
54,0,I,115258.77,0,none
49,0,I,106754.1,0,none
44,0,A,75211.89,1,pension
44,0,A,67737.03,0,none
27,0,I,101060.04,0,none
30,0,A,94890.75,1,direct debit
45,0,A,113848.95,0,e-account
35,0,I,89842.35,0,none
48,0,A,182803.59,1,direct debit
45,0,A,114515.43,1,pension
55,0,A,116837.1,1,e-account
50,0,A,1260416.73,0,e-account
48,0,A,128970.42,0,none
44,0,A,612553.74,0,none
24,0,I,73537.8,0,none
40,0,A,84627.87,0,none
33,0,A,46993.23,0,none
76,0,I,189499.65,0,none
20,1,A,266527.8,0,none
22,0,A,157264.56,0,none
22,0,I,164369.07,0,none
71,0,I,96071.97,0,none
47,0,I,151445.55,0,none
42,0,A,81528.72,0,none
26,0,I,52300.74,0,none
49,0,I,157490.79,0,none
56,0,I,117797.46,0,none
47,0,I,119201.13,0,none
41,0,I,62163.99,0,none
31,0,A,19985.91,1,direct debit
40,0,A,61429.8,0,direct debit
59,0,A,158844.3,0,e-account
37,0,A,45097.47,0,none
24,0,I,121814.94,0,none
48,0,I,116758.83,0,none
47,0,A,93843.45,0,e-account
37,0,I,179514.54,0,none
51,0,I,403727.01,0,none
23,0,I,54517.68,0,none
57,0,I,36681.09,0,none
52,0,A,84701.43,0,direct debit
43,0,A,92417.22,0,none
43,0,A,131054.46,1,pension
73,0,I,170453.52,0,none
39,0,I,203955.9,0,none
37,0,A,90216.09,1,pension
74,0,A,224960.88,0,e-account
8,0,I,177596.01,0,none
30,0,I,152116.98,0,none
36,0,I,188060.97,0,none
57,0,I,108660.48,0,none
54,0,A,564281.22,1,direct debit
40,0,A,87131.37,0,none
24,0,I,63129.21,0,none
38,0,A,120707.19,1,pension
82,0,A,45790.14,0,direct debit
51,0,A,185420.67,1,e-account
30,0,I,230147.85,0,none
42,0,A,140700.15,1,e-account
40,0,I,60745.32,0,none
29,0,A,177297.06,1,direct debit
53,0,A,101434.38,1,direct debit
49,0,A,119368.71,0,direct debit
30,0,I,63743.88,0,none
46,0,A,69591.69,0,direct debit
61,0,I,83643.42,0,none
26,0,I,142307.52,0,none
28,0,A,268573.77,0,e-account
25,0,A,97001.28,0,none
76,0,A,64330.2,0,none
23,0,I,334552.17,0,none
23,0,A,168172.89,1,none
70,0,A,801583.2,0,none
21,0,I,87517.92,0,none
21,0,A,119821.23,0,none
23,0,I,238795.14,0,none
26,0,I,133657.68,0,none
